Fecha y Hora,Generación turbina kW,"Velocidad de viento en 110.0 metros [mean,m/s]","Dirección del viento en 108.0 metros [mean,grados]","Dirección del viento en 20.0 metros [mean,grados]","Radiación Solar Global Horizontal [mean,W/m2]","Presión Atmosférica [mean,hPa]","Temperatura en 108.0 metros [mean,C]","Humedad Relativa en 108.0 metros [mean,%]",Dia Juliano
2024-02-12 11:00:00,239.3939393939394,6.375688333333334,194.03333333333333,202.9,997.5706833333334,752.6854166666667,19.208333333333332,29.96166666666667,738928.0
2024-02-12 12:00:00,296.969696969697,7.900016666666667,193.3166666666667,204.01666666666665,1034.2068,752.5281166666667,20.313333333333333,26.816666666666666,738928.0
2024-02-12 13:00:00,296.969696969697,7.342889333333333,194.63333333333333,201.03333333333333,888.3126833333334,752.52265,20.900000000000002,24.263333333333332,738928.0
2024-02-12 14:00:00,303.030303030303,6.9676185,192.5666666666667,199.58333333333334,788.1364,752.33115,21.005,27.986666666666665,738928.0
2024-02-12 15:00:00,300.0,8.022773833333334,193.29999999999998,201.41666666666666,758.4061833333334,752.1217166666667,20.888333333333332,29.593333333333334,738928.0
2024-02-12 16:00:00,300.0,9.444489333333333,197.1833333333333,205.88333333333333,581.2582,751.5669666666666,19.281666666666666,32.58833333333333,738928.0
2024-02-12 17:00:00,300.0,9.7025855,194.53333333333333,202.91666666666666,509.33638333333334,751.544,18.961666666666666,30.581666666666667,738928.0
2024-02-12 18:00:00,300.0,7.781201499999999,181.29999999999998,188.29999999999998,180.19562666666664,751.31985,17.97,32.495,738928.0
2024-02-12 19:00:00,575.7575757575758,6.362797166666667,171.86666666666667,179.76666666666665,22.35060369,751.1019166666666,16.748333333333335,40.788333333333334,738928.0
2024-02-12 20:00:00,357.57575757575756,5.1586665,160.11666666666667,175.91666666666666,0.0,750.9086833333334,15.143333333333333,48.29,738928.0
2024-02-12 21:00:00,106.06060606060606,4.422727166666667,128.95000000000002,140.28333333333333,0.0,750.9365333333334,14.596666666666666,50.98833333333334,738928.0
2024-02-12 22:00:00,0.0,3.9768116666666664,151.75,142.16666666666666,0.0,751.2183666666666,14.93,52.288333333333334,738928.0
2024-02-12 23:00:00,0.0,2.6562508333333334,157.78333333333333,138.03333333333333,0.0,751.2711166666667,14.353333333333333,54.78,738928.0
2024-02-13 00:00:00,0.0,3.043964666666666,142.66666666666666,116.61666666666667,0.0,751.1770333333334,14.805,50.55166666666667,738929.0
2024-02-13 01:00:00,33.03030303030303,1.951243,157.79999999999998,139.81666666666666,0.0,750.8206,15.181666666666667,47.96666666666667,738929.0
2024-02-13 02:00:00,14.242424242424242,2.1739616666666666,160.9,145.4,0.0,750.5817499999999,15.035000000000002,47.028333333333336,738929.0
2024-02-13 03:00:00,0.0,2.6380428333333334,140.68333333333334,134.28333333333333,0.0,750.3630166666667,15.221666666666666,44.38833333333333,738929.0
2024-02-13 04:00:00,0.0,3.3995409999999997,142.03333333333333,124.28333333333335,0.0,750.22355,15.263333333333334,40.51,738929.0
2024-02-13 05:00:00,0.0,3.5407725000000005,142.9,121.51666666666667,0.0,750.3612833333333,15.498333333333333,37.38166666666667,738929.0
2024-02-13 06:00:00,0.0,2.243876333333333,149.78333333333333,126.33333333333333,13.353371666666666,750.67485,15.495,36.35,738929.0
2024-02-13 07:00:00,0.0,1.3198666833333332,132.28333333333333,84.57000000000001,166.83617833333332,751.6432666666666,16.62,30.691666666666666,738929.0
2024-02-13 08:00:00,0.0,2.684502833333333,145.61666666666667,142.20000000000002,446.0180833333334,752.5604,17.258333333333333,23.44666666666667,738929.0
2024-02-13 09:00:00,0.0,3.2816791666666667,177.28333333333333,188.26666666666665,701.2866166666666,752.97195,18.25,19.045,738929.0
