,Fecha y Hora,Generación turbina kW,pitch_angle,rotor_speed,Velocidad Real,Velocidad Predicha
1780,2024-03-22 15:00:00,239.0909090909091,-8.507634116367356,1.8609113825238563,9.119240833333334,8.3272705078125
1781,2024-03-22 16:00:00,238.7878787878788,-9.677641369940645,1.846242734039824,9.532597333333332,9.595661163330078
1782,2024-03-22 17:00:00,1122.121212121212,-9.412364246499118,1.9102962336812739,9.193503666666668,8.970873832702637
1783,2024-03-22 18:00:00,824.8484848484849,-9.135444288938693,1.9088248685401625,8.131713166666666,8.08411979675293
1784,2024-03-22 19:00:00,1098.7878787878788,-9.709424121756518,1.8543765130479926,6.058225666666666,6.750865936279297
1785,2024-03-22 20:00:00,515.1515151515151,-8.983274696162807,1.9455457136225378,5.373389499999999,5.322763919830322
1786,2024-03-22 21:00:00,60.30303030303031,-9.268305447932512,1.9182333932483229,5.840009833333333,5.243598461151123
1787,2024-03-22 22:00:00,71.51515151515152,-9.745119134394361,1.5732676223563913,4.401475,5.120177268981934
1788,2024-03-22 23:00:00,13.636363636363637,-7.8646350596780055,1.1911090199453005,3.48706,3.76548433303833
1789,2024-03-23 00:00:00,9.696969696969695,-8.123160895305288,1.5604366577543356,4.488868,3.899212121963501
1790,2024-03-23 01:00:00,11.212121212121213,-9.610076631381231,1.8252146727472287,5.611412833333334,4.758991718292236
1791,2024-03-23 02:00:00,0.303030303030303,-7.0845022818985965,0.3778631928309734,6.772814666666666,5.404402732849121
1792,2024-03-23 03:00:00,16.666666666666668,-9.025269972470628,1.8384179489312613,5.970201333333333,5.806312561035156
1793,2024-03-23 04:00:00,0.0,11.420059628095244,0.8505284672646652,3.698669166666667,4.997093677520752
1794,2024-03-23 05:00:00,0.0,17.77283635990742,0.6290078736327753,3.7265565,3.750517606735229
1795,2024-03-23 06:00:00,3.0303030303030303,-8.555297474070523,1.390322510808039,3.900739166666666,4.272501468658447
1796,2024-03-23 07:00:00,12.424242424242424,-8.37759206332058,1.5634874506620529,4.645881166666666,4.168462753295898
1797,2024-03-23 08:00:00,7.878787878787879,-8.182595210862527,1.6006272727917363,4.570776333333334,4.881491661071777
1798,2024-03-23 09:00:00,0.0,18.400723604125186,0.8315869050266216,5.391724,4.650585651397705
1799,2024-03-23 10:00:00,10.606060606060606,-7.210040457137598,1.6799242349399857,6.721276499999999,5.598376274108887
1800,2024-03-23 11:00:00,355.7575757575757,-9.289972322979455,1.9276716114302896,6.762728833333334,6.675609588623047
1801,2024-03-23 12:00:00,637.2727272727273,-9.65532450139897,1.908027630810456,7.409226666666666,6.465773105621338
1802,2024-03-23 13:00:00,578.7878787878788,-9.160449695207742,1.818186868372312,7.574600166666666,7.325774192810059
1803,2024-03-23 14:00:00,603.939393939394,-8.810680131618385,1.9107933996133142,8.438752833333334,7.741679668426514
1804,2024-03-23 15:00:00,602.7272727272727,-8.630019966840623,1.8855175826663673,9.096950666666666,8.56406307220459
1805,2024-03-23 16:00:00,1238.4848484848485,-9.63984111793131,1.8961620890563933,9.475673333333331,8.918999671936035
1806,2024-03-23 17:00:00,1284.8484848484848,-9.150371413772259,1.7515464176824789,8.827491333333333,8.738968849182129
1807,2024-03-23 18:00:00,1272.121212121212,-9.310619565783519,1.87053918710579,7.567165333333333,7.544169425964355
1808,2024-03-23 19:00:00,1061.5151515151515,-9.088763723239044,1.8282895863399422,6.540332666666667,6.080280303955078
1809,2024-03-23 20:00:00,411.5151515151515,-10.34406791617771,1.8314438262764796,6.0556165,5.3304443359375
1810,2024-03-23 21:00:00,47.27272727272727,-8.991814656171506,1.7144663338919763,5.0234245,5.333564758300781
1811,2024-03-23 22:00:00,0.0,3.3822831494823404,1.62934198393744,4.606154333333333,4.168460369110107
1812,2024-03-23 23:00:00,6.0606060606060606,-8.904105389645556,1.5820802037202077,4.774698166666667,4.132373332977295
1813,2024-03-24 00:00:00,0.0,14.87308073880138,0.7651073382655217,4.064962666666666,4.736923694610596
1814,2024-03-24 01:00:00,0.0,3.2579372353806435,1.285543022089371,3.494522833333333,4.093050956726074
1815,2024-03-24 02:00:00,0.0,85.45363005622184,0.13814713374768892,1.959379,3.504338026046753
1816,2024-03-24 03:00:00,43.03030303030303,84.62868202550794,0.1469626348595735,0.71392275,2.139527559280396
1817,2024-03-24 04:00:00,17.272727272727273,85.03358202847363,0.08949819667409056,2.1510545,2.096318006515503
1818,2024-03-24 05:00:00,33.63636363636363,85.43768762741949,0.08677317802514817,2.059214666666666,2.9904944896698
